County	Population	Land Area	Water Area	Total Area	Latitude	Longitude
Tyrrell__NC	4407	1007.595	531.423	1539.018	35.87042	-76.165345
Union__NC	201292	1635.63	20.736	1656.366	34.991501	-80.530131
Vance__NC	45422	656.607	42.223	698.83	36.365481	-78.405434
Wake__NC	900993	2163.206	57.247	2220.453	35.789846	-78.650624
Warren__NC	20972	1109.696	39.642	1149.338	36.397979	-78.099924
Washington__NC	13228	901.665	196.093	1097.758	35.844589	-76.572334
Watauga__NC	51079	809.516	2.322	811.838	36.235371	-81.709919
Wayne__NC	122623	1432.489	9.753	1442.241	35.362741	-78.004826
Wilkes__NC	69340	1953.571	6.843	1960.415	36.209303	-81.165354
Wilson__NC	81234	953.567	14.396	967.963	35.704125	-77.918982
Yadkin__NC	38406	867.204	6.932	874.136	36.158765	-80.665164
Yancey__NC	17818	809.623	1.459	811.082	35.889504	-82.30398
Adams__ND	2343	2557.922	2.834	2560.756	46.096815	-102.533198
Barnes__ND	11066	3863.107	56.594	3919.7	46.94255	-98.070195
Benson__ND	6660	3596.737	131.543	3728.28	48.071738	-99.361987
Billings__ND	783	2975.516	11.972	2987.488	47.009283	-103.364924
Bottineau__ND	6429	4321.19	74.919	4396.109	48.794412	-100.831257
Bowman__ND	3151	3009.067	13.588	3022.655	46.107807	-103.506586
Burke__ND	1968	2858.227	65.673	2923.9	48.786453	-102.520087
Burleigh__ND	81308	4228.552	92.317	4320.87	46.971843	-100.462001
Cass__ND	149778	4571.166	7.673	4578.839	46.927003	-97.252375
Cavalier__ND	3993	3855.847	54.932	3910.778	48.768439	-98.46379
Dickey__ND	5289	2930.495	27.611	2958.105	46.107756	-98.496518
Divide__ND	2071	3265.421	86.618	3352.039	48.818142	-103.497653
Dunn__ND	3536	5201.886	190.579	5392.466	47.35461	-102.612365
Eddy__ND	2385	1632.134	36.114	1668.248	47.723436	-98.900475
Emmons__ND	3550	3912.008	115.481	4027.489	46.284255	-100.237842
Foster__ND	3343	1645.815	29.451	1675.265	47.464327	-98.872817
Golden_Valley__ND	1680	2592.024	4.148	2596.172	46.938924	-103.844612
Grand_Forks__ND	66861	3720.197	8.098	3728.295	47.926003	-97.450851
Grant__ND	2394	4297.15	17.563	4314.714	46.357827	-101.639049
Griggs__ND	2420	1835.822	19.759	1855.581	47.463463	-98.232444
Hettinger__ND	2477	2932.439	4.037	2936.476	46.434939	-102.458385
Kidder__ND	2435	3499.564	211.662	3711.226	46.935385	-99.742727
LaMoure__ND	4139	2967.979	12.813	2980.792	46.464195	-98.526057
Logan__ND	1990	2571.386	47.716	2619.101	46.469278	-99.504585
McHenry__ND	5395	4853.519	97.355	4950.874	48.233842	-100.633267
McIntosh__ND	2809	2524.547	51.818	2576.364	46.117034	-99.443041
McKenzie__ND	6360	7149.204	260.17	7409.374	47.742475	-103.403215
McLean__ND	8962	5467.143	562.392	6029.535	47.653055	-101.421794
Mercer__ND	8424	2701.247	180.092	2881.339	47.303279	-101.820765
Morton__ND	27471	4989.017	49.667	5038.684	46.713789	-101.279743
Mountrail__ND	7673	4727.5	301.14	5028.64	48.210291	-102.364756
Nelson__ND	3126	2542.785	70.037	2612.822	47.918667	-98.204428
Oliver__ND	1846	1871.294	22.476	1893.77	47.118079	-101.33142
Pembina__ND	7413	2897.404	6.996	2904.4	48.766896	-97.545405
Pierce__ND	4357	2638.163	165.071	2803.233	48.238883	-99.966497
Ramsey__ND	11451	3073.937	295.416	3369.353	48.265551	-98.737329
Ransom__ND	5457	2233.494	3.581	2237.075	46.449276	-97.647554
Renville__ND	2470	2271.557	40.648	2312.205	48.712782	-101.658152
Richland__ND	16321	3718.651	25.036	3743.686	46.265219	-96.93796
Rolette__ND	13937	2338.964	93.919	2432.882	48.768272	-99.840463
Sargent__ND	3829	2223.539	21.72	2245.26	46.108206	-97.63003
Sheridan__ND	1321	2518.45	86.143	2604.593	47.581373	-100.341499
Sioux__ND	4153	2833.691	88.45	2922.141	46.109282	-101.047525
Slope__ND	727	3146.633	10.978	3157.611	46.445834	-103.462462
Stark__ND	24199	3456.948	14.136	3471.084	46.817031	-102.662026
Steele__ND	1975	1844.629	8.414	1853.044	47.458288	-97.718895
Stutsman__ND	21100	5754.24	197.315	5951.555	46.971103	-98.957592
Towner__ND	2246	2653.6	43.819	2697.419	48.682183	-99.248158
Traill__ND	8121	2232.438	1.462	2233.9	47.446215	-97.164754
Walsh__ND	11119	3320.186	31.504	3351.691	48.376979	-97.72223
Ward__ND	61675	5214.369	110.542	5324.911	48.216686	-101.540537
Wells__ND	4207	3291.996	50.053	3342.049	47.580851	-99.671502
Williams__ND	22398	5380.445	182.523	5562.968	48.345867	-103.4874
Adams__OH	28550	1512.209	6.166	1518.375	38.841681	-83.474173
Allen__OH	106331	1042.459	11.275	1053.734	40.771528	-84.106546
Ashland__OH	53139	1095.435	9.969	1105.404	40.843274	-82.270121
Ashtabula__OH	101497	1817.993	1724.857	3542.85	41.906644	-80.745641
Athens__OH	64757	1304.313	12.543	1316.856	39.333848	-82.046008
Auglaize__OH	45949	1039.585	1.345	1040.93	40.561309	-84.224018
Belmont__OH	70400	1378.207	23.686	1401.892	40.017682	-80.967727
Brown__OH	44846	1269.136	8.898	1278.034	38.931377	-83.866772
Butler__OH	368130	1209.668	7.968	1217.637	39.439915	-84.565397
Carroll__OH	28836	1022.032	11.193	1033.225	40.579884	-81.090787
Champaign__OH	40097	1110.247	3.016	1113.263	40.132759	-83.767543
Clark__OH	138333	1029.45	13.089	1042.54	39.917032	-83.783676
Clermont__OH	197363	1170.934	19.856	1190.789	39.052084	-84.149614
Clinton__OH	42040	1058.488	9.351	1067.839	39.414041	-83.814542
Columbiana__OH	107841	1377.597	7.24	1384.837	40.768462	-80.777231
Coshocton__OH	36901	1460.529	9.245	1469.774	40.29672	-81.930112
Crawford__OH	43784	1040.621	2.359	1042.98	40.848508	-82.924771
Cuyahoga__OH	1280122	1184.119	2041.936	3226.055	41.760392	-81.724217
Darke__OH	52959	1549.072	4.291	1553.363	40.132176	-84.620438
Defiance__OH	39037	1065.676	7.069	1072.745	41.321679	-84.486433
Delaware__OH	174214	1147.618	36.859	1184.477	40.278941	-83.007462
Erie__OH	77079	651.532	969.767	1621.299	41.554006	-82.525897
Fairfield__OH	146156	1306.419	10.75	1317.168	39.752935	-82.628276
Fayette__OH	29030	1052.459	1.705	1054.164	39.553845	-83.459327
Franklin__OH	1163414	1378.361	29.319	1407.68	39.969447	-83.008258
Fulton__OH	42698	1050.091	4.621	1054.713	41.597264	-84.124267
Gallia__OH	30934	1208.308	12.085	1220.393	38.817046	-82.301746
Geauga__OH	93389	1036.42	21.055	1057.475	41.499322	-81.173505
Greene__OH	161573	1071.554	6.542	1078.097	39.687479	-83.894894
Guernsey__OH	40087	1352.631	15.666	1368.297	40.056665	-81.497875
Hamilton__OH	802374	1051.303	17.407	1068.71	39.196927	-84.544187
Hancock__OH	74782	1376.21	5.96	1382.17	41.000471	-83.666034
Hardin__OH	32058	1218.343	0.63	1218.973	40.660415	-83.664077
Harrison__OH	15864	1042.053	21.829	1063.882	40.292318	-81.091565
Henry__OH	28215	1077.461	9.688	1087.149	41.335072	-84.065882
Highland__OH	43589	1432.48	12.195	1444.675	39.184488	-83.603668
Hocking__OH	29380	1091.222	5.97	1097.192	39.490343	-82.483445
Holmes__OH	42366	1094.356	3.745	1098.101	40.565309	-81.929869
Huron__OH	59626	1272.966	8.616	1281.581	41.14508	-82.594641
Jackson__OH	33225	1088.582	3.185	1091.767	39.013477	-82.614142
Jefferson__OH	69709	1057.566	6.797	1064.363	40.399188	-80.76141
Knox__OH	60921	1361.024	10.719	1371.743	40.40362	-82.422393
Lake__OH	230041	589.204	1946.906	2536.11	41.924116	-81.392643
Lawrence__OH	62450	1174.224	10.11	1184.335	38.603866	-82.517186
Licking__OH	166492	1767.667	12.927	1780.594	40.093609	-82.481251
Logan__OH	45858	1187.327	21.609	1208.935	40.387553	-83.766343
Lorain__OH	301356	1271.947	1119.471	2391.418	41.438805	-82.179722
Lucas__OH	441815	882.811	660.503	1543.314	41.682321	-83.468867
Madison__OH	43435	1206.611	1.955	1208.565	39.896607	-83.400885
Mahoning__OH	238823	1066.099	35.386	1101.485	41.01088	-80.770396
Marion__OH	66501	1045.727	0.909	1046.635	40.588208	-83.172927
Medina__OH	172332	1091.311	4.294	1095.605	41.116051	-81.899566
Meigs__OH	23770	1113.95	7.52	1121.47	39.089807	-82.028397
Mercer__OH	40814	1197.737	28.427	1226.164	40.535333	-84.632059
Miami__OH	102506	1053.038	7.967	1061.004	40.053326	-84.228414
Monroe__OH	14642	1180.312	4.498	1184.811	39.725969	-81.090658
Montgomery__OH	535153	1195.417	7.204	1202.621	39.755218	-84.290546
Morgan__OH	15054	1078.531	13.882	1092.413	39.624946	-81.861699
Morrow__OH	34827	1051.739	2.959	1054.698	40.525266	-82.797729
Muskingum__OH	86074	1721.251	20.731	1741.982	39.966046	-81.943506
Noble__OH	14645	1030.847	16.986	1047.833	39.767232	-81.452604
Ottawa__OH	41428	660.231	855.075	1515.306	41.544467	-83.009253
Paulding__OH	19614	1078.569	6.241	1084.81	41.119141	-84.576967
Perry__OH	36058	1056.641	11.695	1068.336	39.743187	-82.237953
Pickaway__OH	55698	1298.414	13.551	1311.965	39.648947	-83.052827
Pike__OH	28709	1140.324	9.568	1149.892	39.071365	-83.052921
Portage__OH	161419	1262.311	43.208	1305.519	41.16864	-81.196932
Preble__OH	42270	1098.465	6.065	1104.531	39.737906	-84.645358
Putnam__OH	34499	1249.725	4.605	1254.33	41.024533	-84.129879
Richland__OH	124475	1282.74	12.454	1295.194	40.774167	-82.542715
Ross__OH	78064	1784.988	9.937	1794.926	39.323763	-83.059585
Sandusky__OH	60944	1057.888	23.968	1081.857	41.355291	-83.142735
Scioto__OH	79499	1580.445	15.37	1595.815	38.815019	-82.999028
Seneca__OH	56745	1427.128	4.6	1431.728	41.120008	-83.127436
Shelby__OH	49423	1055.874	7.814	1063.688	40.33668	-84.204143
Stark__OH	375586	1489.944	13.628	1503.572	40.814131	-81.365667
Summit__OH	541781	1069.013	18.926	1087.939	41.121851	-81.534936
Trumbull__OH	210312	1601.381	47.321	1648.702	41.308936	-80.767656
Tuscarawas__OH	92582	1470.17	9.881	1480.051	40.447441	-81.471157
Union__OH	52300	1118.176	13.317	1131.493	40.295901	-83.367042
Van_Wert__OH	28744	1059.715	3.282	1062.997	40.85552	-84.585775
Vinton__OH	13435	1068.009	6.781	1074.79	39.252014	-82.485961
Warren__OH	212693	1039.398	15.538	1054.936	39.425652	-84.169906
Washington__OH	61778	1636.799	20.785	1657.584	39.450684	-81.490653
Wayne__OH	114520	1437.258	4.89	1442.148	40.829661	-81.887194
Williams__OH	37642	1090.296	5.507	1095.803	41.564958	-84.584323
Wood__OH	125488	1598.553	8.51	1607.063	41.360183	-83.622682
Wyandot__OH	22615	1053.775	1.784	1055.559	40.840122	-83.313172
Adair__OK	22683	1485.298	9.262	1494.56	35.8975	-94.651671
Alfalfa__OK	5642	2244.107	38.547	2282.654	36.729703	-98.323445
Atoka__OK	14182	2526.578	37.283	2563.861	34.374813	-96.034705
Beaver__OK	5636	4699.978	7.347	4707.326	36.748334	-100.483056
Beckham__OK	22119	2335.665	5.527	2341.192	35.273945	-99.671638
Blaine__OK	11943	2404.608	26.852	2431.46	35.877782	-98.428934
Bryan__OK	42416	2342.568	102.229	2444.797	33.964004	-96.264137
Caddo__OK	29600	3310.753	30.821	3341.574	35.16792	-98.381045
Canadian__OK	115541	2322.25	23.244	2345.495	35.543416	-97.979836
Carter__OK	47557	2129.425	30.016	2159.441	34.251848	-97.287927
Cherokee__OK	46987	1940.957	69.626	2010.582	35.904367	-94.996796
Choctaw__OK	15205	1995.215	75.667	2070.882	34.027645	-95.554208
Cimarron__OK	2475	4751.949	15.924	4767.873	36.755276	-102.508735
Cleveland__OK	255755	1395.398	50.039	1445.437	35.203117	-97.328332
Coal__OK	5925	1338.199	12.081	1350.28	34.582861	-96.288039
Comanche__OK	124098	2769.44	37.339	2806.779	34.662628	-98.476597
Cotton__OK	6193	1638.567	24.095	1662.662	34.290676	-98.373438
Craig__OK	15029	1971.897	3.698	1975.595	36.76389	-95.201553
Creek__OK	69967	2460.854	50.982	2511.836	35.907732	-96.379793
Custer__OK	27469	2561.025	34.322	2595.346	35.645601	-98.997386
Delaware__OK	41487	1911.869	140.205	2052.074	36.393369	-94.808206
Dewey__OK	4810	2588.632	22.688	2611.32	35.978433	-99.014094
Ellis__OK	4151	3189.61	0.952	3190.562	36.224258	-99.750139
Garfield__OK	60580	2741.414	4.14	2745.555	36.378273	-97.787729
Garvin__OK	27576	2077.483	29.962	2107.445	34.70935	-97.312723
Grady__OK	52431	2850.273	11.404	2861.677	35.021058	-97.88689
Grant__OK	4527	2592.245	7.022	2599.267	36.788254	-97.788151
Greer__OK	6239	1655.843	11.157	1667	34.935263	-99.552968
Harmon__OK	2922	1391.327	3.8	1395.127	34.745971	-99.844194
Harper__OK	3685	2691.041	5.259	2696.3	36.800456	-99.662842
Haskell__OK	12769	1493.182	126.267	1619.449	35.232294	-95.109578
Hughes__OK	14003	2084.025	26.505	2110.531	35.052934	-96.251183
Jackson__OK	26446	2078.856	4.114	2082.97	34.593949	-99.41221
Jefferson__OK	6472	1965.365	39.498	2004.863	34.105092	-97.838814
Johnston__OK	10957	1665.207	39.639	1704.846	34.313455	-96.654255
Kay__OK	46562	2382.087	65.364	2447.451	36.814842	-97.143755
Kingfisher__OK	15034	2326.225	20.349	2346.574	35.949431	-97.934568
Kiowa__OK	9446	2629.423	40.084	2669.507	34.921489	-98.981617
Latimer__OK	11154	1870.179	18.215	1888.394	34.875137	-95.272263
Le_Flore__OK	50384	4116.046	50.019	4166.064	34.899642	-94.703491
Lincoln__OK	34273	2466.481	34.615	2501.096	35.703118	-96.881392
Logan__OK	41848	1926.522	12.926	1939.448	35.914151	-97.450764
Love__OK	9423	1331.241	47.652	1378.893	33.957775	-97.245124
McClain__OK	34506	1478.11	24.739	1502.849	35.016414	-97.449811
McCurtain__OK	33151	4791.492	135.637	4927.129	34.117073	-94.766086
McIntosh__OK	20252	1601.896	242.915	1844.812	35.369092	-95.671764
Major__OK	7527	2473.408	7.651	2481.059	36.313119	-98.542015
Marshall__OK	15840	961.093	144.663	1105.756	34.027007	-96.770533
Mayes__OK	41259	1697.441	72.847	1770.287	36.303804	-95.235638
Murray__OK	13488	1078.621	22.368	1100.989	34.485766	-97.071557
Muskogee__OK	70990	2099.057	75.963	2175.02	35.617551	-95.383911
Noble__OK	11561	1895.599	27.561	1923.16	36.384901	-97.236335
Nowata__OK	10536	1465.355	38.869	1504.224	36.789615	-95.613312
Okfuskee__OK	12191	1602.082	26.685	1628.767	35.466804	-96.327762
Oklahoma__OK	718633	1835.832	24.745	1860.577	35.554611	-97.409401
Okmulgee__OK	40069	1806.124	12.915	1819.039	35.646879	-95.96458
Osage__OK	47472	5818.04	149.225	5967.266	36.62468	-96.408385
Ottawa__OK	31848	1219.421	35.709	1255.13	36.835764	-94.802681
Pawnee__OK	16577	1470.996	69.436	1540.433	36.313704	-96.696669
Payne__OK	77350	1773.372	31.779	1805.151	36.079225	-96.975255
Pittsburg__OK	45837	3381.13	187.422	3568.552	34.92554	-95.74813
Pontotoc__OK	37492	1865.918	12.406	1878.324	34.721071	-96.692738
Pottawatomie__OK	69442	2040.06	14.842	2054.903	35.211393	-96.957007
Pushmataha__OK	11572	3615.199	69.988	3685.187	34.377896	-95.408085
Roger_Mills__OK	3647	2955.528	13.695	2969.223	35.708554	-99.741572
Rogers__OK	86905	1749.88	92.889	1842.769	36.378082	-95.601337
Seminole__OK	25482	1639.041	19.779	1658.82	35.158366	-96.602858
Sequoyah__OK	42391	1743.765	105.881	1849.646	35.502435	-94.750757
Stephens__OK	45048	2253.923	54.699	2308.622	34.481361	-97.855607
Texas__OK	20640	5286.842	19.216	5306.058	36.741964	-101.488434
Tillman__OK	7992	2256.227	20.894	2277.121	34.371085	-98.931701
Tulsa__OK	603403	1476.931	43.439	1520.37	36.120121	-95.941731
Wagoner__OK	73085	1454.422	75.422	1529.844	35.963479	-95.5141
Washington__OK	50976	1076.021	22.829	1098.85	36.70438	-95.906155
Washita__OK	11629	2598.19	14.579	2612.769	35.290177	-98.991962
Woods__OK	8878	3331.901	9.092	3340.992	36.765141	-98.868967
Woodward__OK	20081	3217.798	9.693	3227.492	36.425619	-99.273661
Baker__OR	16134	7947.009	51.831	7998.84	44.703427	-117.691933
Benton__OR	85579	1750.68	6.918	1757.598	44.490623	-123.426317
Clackamas__OR	375992	4844.112	31.827	4875.94	45.160493	-122.195127
Clatsop__OR	37039	2147.228	661.313	2808.54	46.024509	-123.705014
Columbia__OR	49351	1702.547	80.22	1782.767	45.941932	-123.081079
Coos__OR	63043	4134.069	544.389	4678.458	43.184193	-124.092557
Crook__OR	20978	7715.798	21.193	7736.991	44.163054	-120.371585
Curry__OR	22364	4215.101	934.687	5149.787	42.466671	-124.211407
Deschutes__OR	157733	7817.065	94.747	7911.812	43.915118	-121.225575
Douglas__OR	107667	13043.373	253.02	13296.393	43.285904	-123.15438
Gilliam__OR	1871	3120.44	46.701	3167.14	45.381666	-120.211851
Grant__OR	7445	11728.868	1.894	11730.762	44.496326	-119.014057
Harney__OR	7422	26244.79	241.493	26486.283	43.064355	-118.985949
Hood_River__OR	22346	1351.841	29.107	1380.948	45.511775	-121.655976
Jackson__OR	203206	7209.356	46.881	7256.237	42.411782	-122.675797
Jefferson__OR	21720	4612.211	26.232	4638.443	44.64379	-121.183021
Josephine__OR	82713	4246.72	5.644	4252.364	42.385382	-123.597245
Klamath__OR	66380	15387.252	503.746	15890.998	42.683761	-121.646168
Lake__OR	7895	21079.871	567.918	21647.789	42.788401	-120.38979
Lane__OR	351715	11792.524	437.051	12229.576	43.928276	-122.897678
Lincoln__OR	46034	2537.581	554.304	3091.885	44.641076	-123.911183
Linn__OR	116672	5931.407	48.774	5980.181	44.494824	-122.543756
Malheur__OR	31313	25608.589	109.216	25717.805	43.1877	-117.603976
Marion__OR	315335	3062.21	26.362	3088.572	44.900898	-122.57626
Morrow__OR	11173	5261.844	43.778	5305.622	45.425496	-119.602311
Multnomah__OR	735334	1117.054	88.853	1205.907	45.547693	-122.417173
Polk__OR	75403	1918.629	8.099	1926.728	44.904395	-123.397329
Sherman__OR	1765	2133.358	19.403	2152.761	45.399216	-120.678512
Tillamook__OR	25250	2855.669	596.172	3451.841	45.455743	-123.759327
Umatilla__OR	75889	8328.13	41.174	8369.304	45.5912	-118.73388
Union__OR	25748	5274.784	4.996	5279.78	45.304047	-117.999136
Wallowa__OR	7008	8148.591	14.199	8162.79	45.593753	-117.18558
Wasco__OR	25213	6168.106	35.947	6204.053	45.164536	-121.165069
Washington__OR	529710	1875.747	5.673	1881.42	45.553542	-123.097615
Wheeler__OR	1441	4441.179	1.242	4442.422	44.736411	-120.026875
Yamhill__OR	99193	1854.069	6.43	1860.499	45.248138	-123.316117
Adams__PA	101407	1343.343	8.082	1351.424	39.869471	-77.21773
Allegheny__PA	1223348	1890.884	37.419	1928.303	40.46892	-79.98092
Armstrong__PA	68941	1691.787	27.557	1719.344	40.812379	-79.464128
Beaver__PA	170539	1125.9	24.167	1150.067	40.68414	-80.350721
Bedford__PA	49762	2621.836	11.937	2633.772	39.997115	-78.48998
Berks__PA	411442	2218.342	23.956	2242.297	40.413957	-75.92686
Blair__PA	127089	1361.815	3.286	1365.101	40.497926	-78.31064
Bradford__PA	62622	2971.749	35.276	3007.025	41.791495	-76.502124
Bucks__PA	625249	1565.149	45.498	1610.646	40.336887	-75.10706
Butler__PA	183862	2042.475	15.922	2058.397	40.913834	-79.91896
Cambria__PA	143679	1782.82	13.681	1796.5	40.494127	-78.715284
Cameron__PA	5085	1026.233	5.664	1031.897	41.438289	-78.198315
Carbon__PA	65249	987.977	15.35	1003.328	40.917833	-75.709428
Centre__PA	153990	2874.683	7.879	2882.561	40.90916	-77.84783
Chester__PA	498886	1943.806	22.603	1966.409	39.973965	-75.749732
Clarion__PA	39988	1556.154	23.336	1579.49	41.198239	-79.420404
Clearfield__PA	81642	2964.816	23.934	2988.75	41.000249	-78.473749
Clinton__PA	39238	2299.869	23.179	2323.047	41.245301	-77.649141
Columbia__PA	67295	1251.244	18.263	1269.507	41.045517	-76.40426
Crawford__PA	88765	2621.839	65.311	2687.15	41.68684	-80.107811
Cumberland__PA	235406	1412.732	12.543	1425.275	40.164782	-77.26344
Dauphin__PA	268100	1359.865	85.81	1445.674	40.412565	-76.792634
Delaware__PA	558979	476.152	17.509	493.661	39.91667	-75.398786
Elk__PA	31946	2142.848	12.819	2155.667	41.427334	-78.653938
Erie__PA	280566	2069.799	1966.001	4035.8	42.117952	-80.096386
Fayette__PA	136606	2046.969	20.644	2067.613	39.914115	-79.644586
Forest__PA	7716	1106.404	8.576	1114.981	41.513304	-79.249705
Franklin__PA	149618	2000.05	1.546	2001.596	39.926686	-77.724485
Fulton__PA	14845	1133.253	1.305	1134.558	39.910751	-78.122617
Greene__PA	38686	1491.7	5.255	1496.955	39.848983	-80.225694
Huntingdon__PA	45913	2265.305	37.883	2303.189	40.422321	-77.968584
Indiana__PA	88880	2141.998	18.814	2160.812	40.651432	-79.087545
Jefferson__PA	45200	1689.783	11.323	1701.106	41.130287	-78.999044
Juniata__PA	24636	1013.593	5.606	1019.199	40.530673	-77.400438
Lackawanna__PA	214437	1189.006	15.105	1204.112	41.44025	-75.609587
Lancaster__PA	519445	2444.457	103.581	2548.038	40.041992	-76.250198
Lawrence__PA	91108	927.67	11.759	939.428	40.992735	-80.334446
Lebanon__PA	133568	937.143	1.724	938.866	40.367344	-76.458009
Lehigh__PA	349497	893.976	7.96	901.936	40.614241	-75.590627
Luzerne__PA	320918	2305.951	41.264	2347.214	41.172787	-75.976035
Lycoming__PA	116111	3182.045	39.473	3221.518	41.343624	-77.055253
McKean__PA	43450	2536.109	13.007	2549.117	41.81459	-78.572463
Mercer__PA	116638	1741.961	25.979	1767.94	41.300014	-80.252786
Mifflin__PA	46682	1064.566	9.545	1074.11	40.61189	-77.620661
Monroe__PA	169842	1575.452	23.239	1598.691	41.056233	-75.329037
Montgomery__PA	799874	1251.067	10.762	1261.829	40.209999	-75.370201
Montour__PA	18267	337.326	5.408	342.734	41.029261	-76.665259
Northampton__PA	297735	957.444	20.007	977.451	40.752791	-75.307447
Northumberland__PA	94528	1187.167	49.616	1236.783	40.851524	-76.709877
Perry__PA	45969	1428.236	10.598	1438.834	40.39778	-77.266328
Philadelphia__PA	1526006	347.321	22.289	369.611	40.009376	-75.133346
Pike__PA	57369	1411.441	56.692	1468.133	41.325949	-75.031514
Potter__PA	17457	2800.614	0.56	2801.174	41.748222	-77.894735
Schuylkill__PA	148289	2016.652	10.829	2027.481	40.70369	-76.2178
Snyder__PA	39702	851.343	7.293	858.636	40.755348	-77.072954
Somerset__PA	77742	2782.616	16.984	2799.6	39.981297	-79.028486
